id,name,country,type_id,vintage_type,is_natural,acidity,fizziness,intensity,sweetness,tannin,flavor,rating_count,rating
1126964,Termanthia,España,1,0,False,2.6542208,,4.421737,1.749706,3.3104124,"oak,black_fruit,earth,spices,red_fruit,dried_fruit,non_oak,microbio,floral,citrus_fruit,vegetal,tree_fruit,tropical_fruit",4683,4.6
1283511,Gala 1 Red Blend,Argentina,1,0,False,2.794871,,3.937586,2.1211104,2.5603225,"oak,black_fruit,earth,red_fruit,spices,floral,microbio,dried_fruit,non_oak,tree_fruit,vegetal,citrus_fruit,tropical_fruit",12654,4.2
2045239,Conde d'Ervideira Private Selection Tinto,Portugal,1,0,False,2.8152838,,4.2229567,1.8414139,2.9568396,"oak,black_fruit,earth,red_fruit,spices,floral,microbio,dried_fruit,vegetal,non_oak",1186,4.2
1996235,Le Dragon de Quintus (Qvintvs) Saint-Émilion Grand Cru,France,1,0,False,3.4661694,,4.2698183,1.6198894,3.516302,"oak,red_fruit,black_fruit,earth,spices,microbio,floral,vegetal,dried_fruit,tree_fruit,non_oak,citrus_fruit",1594,4.1
17102,Petit Verdot,Argentina,1,0,False,,,,,,"oak,black_fruit,earth,spices,red_fruit,non_oak,floral,microbio",1118,4.0
1246796,Raízes Gran Corte,Brasil,1,0,False,,,,,,"oak,black_fruit,earth,spices,non_oak,microbio,red_fruit,floral,vegetal",3478,4.0
3705139,Maria Lzabel Branco,Portugal,2,0,False,3.2844012,,3.0510266,1.8789877,,"citrus_fruit,tree_fruit,earth,oak,microbio,floral,vegetal,tropical_fruit,non_oak,spices",1844,4.1
1884612,Petit Verdot,Portugal,1,0,False,2.9353006,,4.4512663,1.9604536,3.4522831,"black_fruit,oak,red_fruit,earth,spices,floral,non_oak",1299,4.2
2685613,Cadus Finca Las Torcazas Malbec (Single Vineyard),Argentina,1,0,False,2.755366,,3.9819617,2.1332858,2.6035366,"oak,black_fruit,red_fruit,spices,earth,floral,dried_fruit,non_oak,microbio",2791,4.0
15627,Colli Della Toscana Centrale Cignale,Italia,1,0,False,3.2211785,,3.3315907,1.5674008,2.9758067,"oak,black_fruit,earth,spices,red_fruit,microbio,vegetal,non_oak,dried_fruit,citrus_fruit,floral",2009,4.2
78778,Navarra Coleccion 125 Blanco,España,2,0,False,3.2330463,,3.0889146,1.7781546,,"oak,tree_fruit,citrus_fruit,tropical_fruit,microbio,earth,non_oak,spices,vegetal,floral,dried_fruit",2390,4.2
1876005,Brunello di Montalcino,Italia,1,0,False,3.800945,,3.1895058,1.5279322,3.6230829,"oak,black_fruit,red_fruit,earth,spices,dried_fruit,non_oak,microbio,citrus_fruit,floral,tree_fruit,vegetal",1504,4.2
4222635,Blanc de Blancs Brut Champagne Premier Cru,France,3,1,False,4.2659063,4.2005835,3.8590374,,,"non_oak,citrus_fruit,tree_fruit,microbio,oak,earth,tropical_fruit,floral,dried_fruit,spices,vegetal",266,4.2
1260666,Nature,Brasil,3,0,False,3.7711396,3.3313289,3.193186,,,"tropical_fruit,microbio,tree_fruit,citrus_fruit,vegetal,earth,non_oak,oak,red_fruit,floral,dried_fruit",5469,4.0
1895060,Atlántico,España,2,0,False,,,,,,"tree_fruit,earth,citrus_fruit,microbio,oak,tropical_fruit,non_oak,spices,vegetal,floral",1150,4.1
1783612,Numina Cabernet Franc,Argentina,1,0,False,,,,,,"oak,black_fruit,red_fruit,spices,earth,vegetal,microbio,floral,non_oak,dried_fruit,tree_fruit,citrus_fruit",5306,4.1
1139120,La Navilla,España,1,0,False,3.7263591,,3.999753,1.5664397,3.568895,"oak,black_fruit,earth,red_fruit,spices,non_oak,microbio,dried_fruit,floral,vegetal,citrus_fruit",3412,4.1
6641278,Brisa,Chile,1,0,False,,,,,,"oak,red_fruit,spices,black_fruit,earth,non_oak,floral,vegetal,tree_fruit,microbio",453,4.2
3841980,Vin del Fattore Governo All'Uso Sangiovese Toscano,Italia,1,0,False,3.2445927,,3.4783635,2.224095,3.1804254,"red_fruit,black_fruit,oak,earth,vegetal,spices,floral,microbio,non_oak,dried_fruit,tree_fruit",1154,4.1
1155884,Rioja Reserva,España,1,0,False,3.3700194,,3.9710448,1.7213249,3.8301105,"oak,black_fruit,red_fruit,earth,spices,floral,microbio,vegetal,dried_fruit,non_oak",1712,3.9
7231332,Malbec Rosé,Argentina,4,0,False,,,,,,,270,4.2
1345189,Barolo Boscareto,Italia,1,0,False,4.4564347,,3.743262,1.6809615,4.2557693,"earth,oak,red_fruit,spices,black_fruit,non_oak,floral,citrus_fruit,dried_fruit,microbio,vegetal",780,4.1
79970,Barolo,Italia,1,0,False,4.6006227,,3.7911987,1.4864721,4.3811994,"red_fruit,earth,oak,spices,black_fruit,floral,dried_fruit,non_oak,citrus_fruit,microbio,vegetal,tree_fruit,tropical_fruit",14051,4.1
1153464,Pinot Noir (IX),Argentina,1,0,False,3.227736,,2.757923,1.4913428,1.7799349,"red_fruit,oak,earth,spices,black_fruit,dried_fruit,microbio,vegetal,tree_fruit,non_oak,tropical_fruit",5923,3.9
5056427,Single Vineyard Petit Verdot,Uruguay,1,0,False,,,,,,"black_fruit,oak,earth,spices,red_fruit,floral,microbio,vegetal,non_oak,tree_fruit,citrus_fruit,tropical_fruit",2262,4.2
1737234,Special Tawny Porto,Portugal,24,1,False,,,,,,"oak,earth,dried_fruit,non_oak,tree_fruit,black_fruit,microbio,vegetal,red_fruit",425,4.1
95444,Pomerol,France,1,0,False,3.4212463,,4.236545,1.7062113,3.525326,"oak,black_fruit,earth,red_fruit,spices,floral,dried_fruit,non_oak,microbio,vegetal,tree_fruit,citrus_fruit,tropical_fruit",10018,4.2
3753222,Bordeaux Sauvignon,France,2,0,False,3.0258205,,3.7177613,1.6638806,,"tree_fruit,tropical_fruit,citrus_fruit,oak,floral,vegetal,spices,non_oak",756,3.9
16965,Sousão,Portugal,1,0,False,3.2455344,,4.673186,1.6662948,3.8208017,"oak,black_fruit,red_fruit,earth,spices,dried_fruit,microbio,floral,vegetal,citrus_fruit,non_oak,tropical_fruit",2681,4.0
1370917,Château de Haute-Serre Malbec,France,1,0,False,3.0910769,,3.9608233,1.4445138,3.227315,"black_fruit,earth,oak,spices,red_fruit,dried_fruit,microbio,floral,non_oak,vegetal,citrus_fruit,tree_fruit,tropical_fruit",6376,3.9
20658,Cornas Les Arènes ,France,1,0,False,3.4999237,,4.7157946,1.5883163,3.344561,"black_fruit,earth,oak,spices,red_fruit,floral,dried_fruit,microbio,non_oak,tree_fruit,citrus_fruit,vegetal",2716,4.0
2269930,Brunello di Montalcino,Italia,1,0,False,3.7207115,,3.2482126,1.5627464,3.598852,"oak,earth,red_fruit,black_fruit,spices,dried_fruit,vegetal,floral,non_oak,citrus_fruit,microbio,tree_fruit",2622,4.2
1887223,Castillon - Côtes de Bordeaux,France,1,0,True,3.8215191,,3.8987741,1.6425359,3.6564605,"black_fruit,oak,earth,red_fruit,spices,floral,dried_fruit,citrus_fruit,vegetal,non_oak,microbio,tropical_fruit",2346,4.0
24984,Grand Vin,Argentina,1,0,False,,,,,,"oak,black_fruit,earth,spices,red_fruit,dried_fruit,floral,non_oak,microbio,vegetal,citrus_fruit,tree_fruit",6864,4.2
1132828,Primitivo di Manduria,Italia,1,0,False,1.8007636,,3.922253,3.0909925,2.3110657,"oak,black_fruit,red_fruit,earth,spices,dried_fruit,non_oak,microbio,vegetal,citrus_fruit,tropical_fruit",10062,3.9
2058566,Précieuse Brut Champagne Grand Cru 'Avize',France,3,1,False,4.274311,4.2265687,3.907991,,,"tree_fruit,citrus_fruit,microbio,earth,non_oak,oak,vegetal,floral,spices,black_fruit",393,4.1
24138,Pouilly-Fuissé,France,2,0,False,2.927594,,3.001218,1.3237169,,"tree_fruit,citrus_fruit,oak,earth,microbio,vegetal,tropical_fruit,non_oak,floral,spices,red_fruit,black_fruit,dried_fruit",5034,4.0
8593926,Primitivo di Manduria,Italia,1,0,False,2.2819145,,3.8709383,2.700233,2.4944217,"oak,red_fruit,black_fruit,dried_fruit,spices,citrus_fruit,non_oak",964,4.1
1676897,Orzada Cabernet Sauvignon,Chile,1,0,False,3.0577493,,4.217234,1.8426334,3.1996205,"oak,black_fruit,red_fruit,earth,spices,floral,non_oak,microbio,dried_fruit,citrus_fruit",2734,3.9
1381103,Brunello di Montalcino,Italia,1,0,False,3.7386324,,3.6317823,1.4058281,3.3609858,"earth,oak,red_fruit,spices,black_fruit,dried_fruit,citrus_fruit,floral,vegetal,tree_fruit,non_oak,microbio",1382,4.1
10000,Primus Pinot Noir (Primum),Argentina,1,0,False,3.1276138,,3.0692499,1.917534,1.7277614,"oak,red_fruit,earth,black_fruit,spices,microbio,vegetal,non_oak,dried_fruit,tropical_fruit,floral",2612,4.2
84727,Corte B,Argentina,1,0,False,3.0269506,,4.2262487,1.7643636,3.1225028,"oak,black_fruit,earth,red_fruit,spices,dried_fruit,microbio,floral,non_oak,tree_fruit,citrus_fruit",10699,4.1
2700219,Shiraz,South Africa,1,0,False,3.26059,,4.311517,1.6238415,3.080147,"oak,spices,black_fruit,earth,red_fruit,floral,dried_fruit,microbio,non_oak,vegetal,tropical_fruit,tree_fruit",3846,4.1
7036273,Nervi Reserva Tannat,Brasil,1,0,False,,,,,,"oak,black_fruit,red_fruit,earth,spices,floral,microbio,non_oak",1781,4.0
7180223,Semillón,Argentina,2,0,False,,,,,,"oak,tree_fruit,earth,microbio,citrus_fruit,non_oak,tropical_fruit,floral,vegetal,spices,red_fruit,dried_fruit,black_fruit",1238,4.2
3508352,Tonel 78 Barrel Select,Argentina,1,0,False,,,,,,"oak,black_fruit,dried_fruit,earth,red_fruit,microbio,non_oak",928,3.9
79976,Warner Vineyard Shiraz,Australia,1,0,False,3.2193334,,4.557257,2.0575948,3.190988,"black_fruit,earth,spices,oak,red_fruit,dried_fruit,vegetal,floral,non_oak,tree_fruit,citrus_fruit,microbio",834,4.2
1768114,Hand Picked Shiraz - Viognier,Australia,1,0,False,3.4625435,,4.405176,1.9203001,2.7297153,"black_fruit,oak,earth,spices,red_fruit,tree_fruit,floral,citrus_fruit,tropical_fruit,microbio,non_oak,vegetal,dried_fruit",1757,3.6
1223176,La Serra Barolo,Italia,1,0,False,4.72378,,3.927606,2.1333022,4.58719,"oak,red_fruit,earth,spices,black_fruit,vegetal,microbio,floral,dried_fruit,non_oak",608,4.1
83446,Chambolle-Musigny,France,1,0,False,4.137321,,2.9875486,1.7209495,2.6107202,"red_fruit,earth,oak,black_fruit,spices,floral,vegetal,dried_fruit,citrus_fruit,non_oak,microbio,tree_fruit",2710,4.3
13186,Single Vineyard Las Cruces Old Vines Field Blend,Chile,1,0,False,,,,,,"oak,black_fruit,earth,red_fruit,spices,vegetal,non_oak,floral,microbio",1016,3.8
1244717,Brunello di Montalcino,Italia,1,0,False,3.6757102,,3.1664467,1.5863198,3.51335,"oak,earth,black_fruit,spices,red_fruit,dried_fruit,non_oak,floral,microbio,citrus_fruit",726,4.2
1206659,Osso San Grato Gattinara,Italia,1,0,False,4.6170106,,3.7653356,1.7083604,4.478694,"earth,red_fruit,oak,black_fruit,spices,floral,vegetal,dried_fruit,non_oak,citrus_fruit,microbio",1522,4.2
1180025,Morgado de Sta. Catherina Bucelas Reserva,Portugal,2,0,False,2.7116742,,3.3674543,1.6525279,,"oak,tree_fruit,citrus_fruit,earth,non_oak,tropical_fruit,vegetal,microbio,floral,spices",3136,4.0
7197504,Sagarana Côtes de Thongue,France,1,0,False,3.5577981,,3.246147,1.4825687,3.3330274,,67,4.2
5095250,Cuvée Unchiu Puiu,România,1,0,False,,,,,,"oak,red_fruit,black_fruit,spices,earth,non_oak,floral,dried_fruit,microbio",217,4.2
1835751,Reserva,Portugal,1,0,False,3.0112112,,4.634671,1.4811074,3.3893423,"oak,black_fruit,non_oak,spices,earth",476,4.2
13799,Chardonnay,Chile,2,0,False,2.2156634,,3.8739123,2.9444594,,"oak,tropical_fruit,tree_fruit,earth,citrus_fruit,microbio,vegetal,non_oak,dried_fruit,black_fruit,spices,red_fruit",2850,4.0
1566290,Gran Reserva Syrah - Carmenère,Chile,1,0,False,,,,,,"oak,black_fruit,dried_fruit,red_fruit,spices,non_oak",409,4.2
1821904,Clos de la Truffiere Chassagne-Montrachet 1er Cru  'Les Chaumees',France,2,0,False,3.2851024,,3.7639728,1.8359591,,"tree_fruit,oak,citrus_fruit,earth,non_oak,microbio,vegetal,tropical_fruit,floral,spices",634,4.2
7538705,Apogeo de Apalta,Chile,1,0,False,3.2772973,,4.8102703,1.0,3.9854052,"earth,spices,black_fruit,oak,dried_fruit,microbio",63,4.2
1416333,Campanaio,Italia,1,0,False,3.0223494,,3.5676718,1.6999438,2.8121738,"oak,black_fruit,spices,earth,red_fruit,non_oak,microbio,floral,dried_fruit,vegetal",639,4.1
1132381,Barón Ladrón de Guevara Autor Reserva,España,1,0,False,3.690034,,3.8129692,1.5078158,4.012355,"black_fruit,oak,spices,earth,floral,red_fruit,non_oak",164,4.0
1319301,Châteauneuf-du-Pape,France,1,0,False,3.0382829,,4.768182,1.7032323,3.478586,"black_fruit,oak,red_fruit,non_oak,earth,spices",348,4.0
1448532,Volnay 1er Cru Les Brouillards,France,1,0,False,3.9668202,,2.5057142,1.4221429,2.1658504,"red_fruit,earth,oak,spices,black_fruit,floral,vegetal,microbio,dried_fruit,citrus_fruit,non_oak",418,4.2
5962679,Brunello di Montalcino,Italia,1,0,False,3.880063,,2.999294,1.2288197,3.5656273,"red_fruit,earth,black_fruit,spices,oak,vegetal,non_oak",866,4.2
1257238,Reserva Roble Tannat,Uruguay,1,0,False,3.7722926,,4.0900974,1.4355611,3.9183903,"oak,black_fruit,spices,red_fruit,earth,non_oak",613,3.7
1360133,La Valletta Sangiovese,Italia,1,0,False,3.0173483,,3.3372135,1.9866291,3.1727643,"oak,red_fruit,black_fruit,earth,citrus_fruit,non_oak,spices",1067,4.0
2325662,Tawny Porto,Portugal,24,1,False,,,,,,"dried_fruit,oak,red_fruit,non_oak,spices,citrus_fruit,earth,black_fruit",50,4.2
87114,Rocche di Castiglione Barolo,Italia,1,0,False,4.519146,,3.781099,1.4985064,4.1921277,"earth,red_fruit,oak,black_fruit,spices,floral,dried_fruit,non_oak,vegetal,citrus_fruit,microbio",1845,4.2
2178596,Machete,United States,1,0,False,3.7983155,,4.867748,1.743452,3.4735997,"black_fruit,oak,earth,red_fruit,spices,dried_fruit,microbio,floral,non_oak,vegetal,citrus_fruit,tree_fruit,tropical_fruit",20615,4.4
1994112,Macán,España,1,0,False,3.5932667,,3.9041188,1.7882413,3.755232,"oak,black_fruit,earth,spices,red_fruit,dried_fruit,non_oak,microbio,floral,citrus_fruit,vegetal,tree_fruit,tropical_fruit",11216,4.4
18529,Península de Setúbal Palácio da Bacalhôa Tinto,Portugal,1,0,False,2.979135,,4.1507196,1.663264,3.1573622,"oak,black_fruit,red_fruit,earth,spices,non_oak,dried_fruit,microbio,floral,vegetal",6421,4.2
1789271,5 Puttonyos Aszú (Blue Label),Magyarország,7,0,False,,,,,,"earth,tree_fruit,citrus_fruit,oak,dried_fruit,tropical_fruit,non_oak,microbio,floral,spices,vegetal,black_fruit,red_fruit",9346,4.4
68844,Merlot Alta,Argentina,1,0,False,2.081027,,3.8494952,2.2193892,2.3736787,"oak,red_fruit,black_fruit,earth,floral,spices,dried_fruit,non_oak,tree_fruit,citrus_fruit,vegetal,tropical_fruit,microbio",11914,4.3
1244155,20 Year Old Tawny Porto,Portugal,24,1,False,,,,,,"oak,non_oak,dried_fruit,earth,spices,red_fruit,microbio,tree_fruit,citrus_fruit,vegetal,black_fruit,floral",1366,4.4
1982106,Bougainville Petite Sirah,Chile,1,0,False,,,,,,"black_fruit,oak,red_fruit,earth,spices,dried_fruit,floral,microbio,tree_fruit,non_oak,vegetal",1141,4.4
2029311,30 Years Old Tawny Port,Portugal,24,1,False,,,,,,"oak,non_oak,dried_fruit,earth,citrus_fruit,spices,black_fruit,red_fruit,microbio,tree_fruit,tropical_fruit,vegetal",465,4.5
1145046,Basket Press Shiraz,Australia,1,0,False,2.9331198,,4.6336536,2.125219,2.9262023,"oak,black_fruit,earth,spices,red_fruit,dried_fruit,floral,microbio,non_oak,tree_fruit,vegetal,tropical_fruit,citrus_fruit",10538,4.5
1382212,Bramare Rebon Vineyard Malbec,Argentina,1,0,False,2.7998557,,4.029621,2.2837632,2.812657,"oak,black_fruit,earth,spices,red_fruit,non_oak,dried_fruit,floral,microbio,vegetal,tree_fruit,citrus_fruit",4807,4.5
1605285,Pessac-Léognan (Grand Cru Classé de Graves),France,1,0,False,4.20346,,4.165615,1.738611,4.2507157,"earth,oak,black_fruit,spices,red_fruit,dried_fruit,microbio,floral,vegetal,non_oak,citrus_fruit,tree_fruit,tropical_fruit",13724,4.5
1645444,Herencia Carmenère,Chile,1,0,False,3.0632296,,4.334671,1.8972951,2.60845,"black_fruit,oak,earth,spices,red_fruit,vegetal,dried_fruit,non_oak,floral,microbio",1739,4.4
3985150,Grande Reserva Douro,Portugal,1,0,False,3.031922,,4.3523064,2.3794482,3.462701,"oak,spices,black_fruit,earth,non_oak,dried_fruit,vegetal,microbio",2117,4.3
2063645,Andetelmo,Chile,1,0,False,3.071604,,4.4521465,1.7958785,3.4719434,"oak,black_fruit,spices,earth,red_fruit,dried_fruit,non_oak,microbio,vegetal,tropical_fruit",3493,4.5
84581,DON,Argentina,1,0,False,2.6674278,,4.004093,2.032647,2.6265032,"oak,black_fruit,earth,red_fruit,spices,floral,microbio,vegetal,non_oak,tropical_fruit,citrus_fruit,tree_fruit,dried_fruit",7313,4.0
1384933,La Grande Dame Brut Rosé Champagne,France,3,0,False,4.457197,4.315504,4.0428915,,,"red_fruit,non_oak,tree_fruit,earth,citrus_fruit,oak,microbio,spices,black_fruit,tropical_fruit,floral,dried_fruit,vegetal",1027,4.5
1415420,Vittorio Moretti,Italia,3,0,False,,,,,,"non_oak,tree_fruit,earth,citrus_fruit,microbio,oak,vegetal,floral,dried_fruit,tropical_fruit,black_fruit,spices",1709,4.4
1098981,Pomerol,France,1,0,False,3.3606997,,4.084365,1.8112682,3.4491727,"oak,black_fruit,earth,red_fruit,spices,floral,dried_fruit,microbio,non_oak,vegetal,citrus_fruit,tree_fruit",10310,4.5
1794,Barolo (Tradizione),Italia,1,0,False,4.5740037,,3.7853467,1.4431291,4.265738,"oak,earth,red_fruit,black_fruit,spices,dried_fruit,floral,non_oak,microbio,citrus_fruit,vegetal,tree_fruit,tropical_fruit",26572,4.0
86373,Moulis-en-Médoc,France,1,0,False,4.121853,,4.1630306,1.5989541,4.2033873,"oak,black_fruit,earth,red_fruit,spices,microbio,dried_fruit,vegetal,floral,non_oak,citrus_fruit,tree_fruit,tropical_fruit",18035,4.0
80226,Carmenère,Chile,1,0,False,3.075868,,4.22816,1.7272283,2.659773,"oak,black_fruit,spices,earth,red_fruit,vegetal,microbio,dried_fruit,non_oak,floral,tree_fruit,citrus_fruit,tropical_fruit",10943,4.0
86868,Gattinara,Italia,1,0,False,4.6998262,,3.7801027,1.3608425,4.417762,"red_fruit,earth,oak,black_fruit,spices,floral,dried_fruit,citrus_fruit,microbio,non_oak,vegetal,tree_fruit,tropical_fruit",23127,4.0
1598877,Rosé Champagne,France,3,1,False,4.225299,4.235231,3.8047554,,,"red_fruit,citrus_fruit,non_oak,tree_fruit,microbio,earth,oak,spices,floral,tropical_fruit,vegetal,black_fruit,dried_fruit",1941,4.1
86683,AN/2,España,1,0,False,3.0089967,,3.7009997,1.6993475,2.7805746,"oak,red_fruit,black_fruit,earth,spices,microbio,dried_fruit,non_oak,vegetal,floral,tree_fruit,citrus_fruit,tropical_fruit",17997,4.0
5748087,Belle Cuvée Merlot - Cabernet,France,1,0,False,3.3330822,,3.6980968,2.0996258,3.2662153,"oak,black_fruit,red_fruit,spices,earth,microbio,vegetal,floral,non_oak,dried_fruit,citrus_fruit",8775,3.9
1206918,Emilien,France,1,0,True,3.8994353,,3.7430084,1.4504726,3.588893,"earth,red_fruit,oak,black_fruit,spices,vegetal,floral,dried_fruit,non_oak,microbio,citrus_fruit,tree_fruit,tropical_fruit",9913,4.0
1161268,Haut-Médoc,France,1,0,False,4.1760325,,4.2002983,1.5883312,4.245373,"oak,black_fruit,earth,spices,red_fruit,vegetal,microbio,dried_fruit,floral,non_oak,citrus_fruit,tree_fruit,tropical_fruit",26055,4.1
4399827,Zarihs Syrah,España,1,0,False,3.0517714,,4.075752,1.9171821,3.5727446,"oak,black_fruit,earth,spices,red_fruit,dried_fruit,microbio,non_oak,floral,citrus_fruit,tree_fruit,vegetal,tropical_fruit",6052,4.1
43994,Felino Malbec,Argentina,1,0,False,2.7420664,,3.855333,2.0940065,2.6361117,"black_fruit,oak,red_fruit,earth,spices,floral,dried_fruit,microbio,tree_fruit,non_oak,vegetal,citrus_fruit,tropical_fruit",48082,3.9
1135414,Gran Reserva,España,1,0,False,3.7629414,,3.9940395,1.7539226,3.5825856,"oak,black_fruit,earth,red_fruit,spices,dried_fruit,microbio,non_oak,floral,vegetal,tree_fruit,citrus_fruit",11258,4.2
1171810,Gran Reserva Merlot,Chile,1,0,False,2.1062195,,3.7336884,2.1804674,2.1839645,"oak,black_fruit,red_fruit,earth,spices,microbio,non_oak,vegetal,floral,tree_fruit,citrus_fruit,dried_fruit",11599,4.0
98166,Saint-Estèphe,France,1,0,False,4.2290173,,4.244818,1.6240958,4.285629,"oak,black_fruit,earth,red_fruit,spices,floral,dried_fruit,microbio,vegetal,non_oak,citrus_fruit,tree_fruit",21229,4.0
1209490,10 Year Old White Port,Portugal,24,1,False,,,,,,"non_oak,dried_fruit,earth,oak,tree_fruit,spices,microbio,citrus_fruit,floral,tropical_fruit,black_fruit,vegetal",1703,4.1
2145084,Malbec Estate,Argentina,1,0,False,2.7847307,,3.9877493,2.124142,2.5923724,"black_fruit,oak,earth,red_fruit,spices,floral,microbio,dried_fruit,vegetal,non_oak,tree_fruit,citrus_fruit,tropical_fruit",23040,4.0
1220405,La Bégude des Papes Châteauneuf-du-Pape Rouge,France,1,0,False,2.9537344,,4.814653,1.5736849,2.8186293,"black_fruit,oak,earth,red_fruit,spices,dried_fruit,floral,microbio,tree_fruit,non_oak,vegetal,citrus_fruit,tropical_fruit",1352,4.1
1152417,Saint-Émilion Grand Cru (Premier Grand Cru Classé),France,1,0,False,3.4081397,,4.0708647,1.85765,3.506452,"oak,earth,black_fruit,spices,red_fruit,dried_fruit,floral,non_oak,vegetal,microbio,citrus_fruit,tree_fruit",5807,4.6
1862774,Rifle Range Cabernet Sauvignon,Australia,1,0,False,3.2458634,,3.9824016,1.7265713,3.245538,"oak,black_fruit,earth,spices,red_fruit,dried_fruit,non_oak,vegetal,microbio,floral,citrus_fruit,tree_fruit,tropical_fruit",2926,4.3
1684857,Boléro Extra Brut Champagne,France,3,0,True,4.3638644,4.232798,4.097801,,,"non_oak,oak,tree_fruit,microbio,earth,citrus_fruit,dried_fruit,spices,red_fruit,tropical_fruit,vegetal,black_fruit",454,4.2
1244668,Grand Cru Maipo,Chile,1,0,False,3.012152,,4.5881414,1.7486742,3.556023,"oak,black_fruit,spices,earth,red_fruit,vegetal,dried_fruit,floral,non_oak,citrus_fruit,microbio,tree_fruit",13653,4.4
4656452,Colheita Porto,Portugal,24,0,False,,,,,,"dried_fruit,oak,non_oak,spices,black_fruit,microbio,red_fruit,tree_fruit,earth,citrus_fruit,vegetal",530,4.4
6437146,Icono Limited Edition Blend,Argentina,1,0,False,3.791451,,4.8830976,2.4066668,3.6254508,"oak,spices,earth,black_fruit,red_fruit,floral,non_oak,dried_fruit,microbio",172,4.4
7399598,Pomorosso Nizza,Italia,1,0,False,2.7929893,,3.9772391,2.0100543,3.5332828,"oak,black_fruit,earth,red_fruit,spices,non_oak,microbio",318,4.4
7633874,Lady Black Ediție Limitată,România,1,0,False,,,,,,"oak,black_fruit,earth,red_fruit,spices,dried_fruit,microbio,floral,non_oak,vegetal",307,4.4
1243455,Châteauneuf-du-Pape,France,1,0,False,3.1402898,,3.8769205,1.4231522,2.7494926,"black_fruit,spices,oak,earth,red_fruit,tropical_fruit,floral,vegetal,non_oak",1763,4.1
2026396,Codigo del Toqui,Chile,1,0,False,,,,,,"oak,black_fruit,red_fruit,dried_fruit",479,4.2
1608361,Viñedo 1910 Malbec,Argentina,1,0,False,2.7900274,,4.258186,2.0550504,2.5215313,"black_fruit,oak,spices,earth,floral,red_fruit,non_oak",374,4.3
1408119,Colecção,Portugal,1,0,False,3.0077617,,4.299246,1.7417033,3.8652554,"black_fruit,oak",391,4.1
1216921,Puligny-Montrachet,France,2,0,False,3.1012638,,3.722979,1.5168284,,"oak,tree_fruit,earth,citrus_fruit,non_oak,microbio,vegetal,tropical_fruit,floral,spices",810,4.2
3882572,30 Years Old Tawny Port,Portugal,24,1,False,,,,,,"oak,earth,spices,vegetal,microbio,dried_fruit,tree_fruit,non_oak",91,4.4
4894460,Family Collection,Portugal,1,0,False,2.8998601,,4.0641904,1.7513393,3.0945437,"oak,black_fruit,red_fruit,non_oak,spices,earth,dried_fruit,microbio",716,4.4
5077201,Garrafeira  Branco,Portugal,2,0,False,3.6377594,,3.9378424,1.599668,,"oak,earth,tropical_fruit,microbio,citrus_fruit,non_oak,tree_fruit,spices",200,4.4
6872529,Anima Gran Reserva Merlot,Brasil,1,0,False,2.7017016,,4.0571604,1.8014919,3.3295248,,448,4.3
66204,Rossj-Bass Langhe,Italia,2,0,False,3.356282,,3.6810126,2.2314355,,"citrus_fruit,oak,earth,tree_fruit,tropical_fruit,vegetal,microbio,non_oak,floral,spices,red_fruit,black_fruit,dried_fruit",8034,4.3
61744,Saint-Julien (Grand Cru Classé),France,1,0,False,4.1789584,,3.7720685,1.5880606,3.8307974,"oak,earth,black_fruit,spices,red_fruit,floral,dried_fruit,non_oak,vegetal,microbio,tree_fruit,citrus_fruit,tropical_fruit",25235,4.4
1175180,Gran Reserva Rioja (Finca Ygay),España,1,0,False,3.705759,,3.8921447,1.7530628,3.737707,"oak,earth,black_fruit,red_fruit,spices,dried_fruit,non_oak,microbio,floral,citrus_fruit,vegetal,tree_fruit,tropical_fruit",7620,4.3
2441493,Vigne Vecchie Primitivo di Manduria,Italia,1,0,False,1.6657269,,4.0824714,3.061292,2.2429075,"oak,black_fruit,red_fruit,earth,spices,dried_fruit,microbio,non_oak,floral,tree_fruit,citrus_fruit,vegetal",5855,4.3
1225562,Preludio Barrel Select Tinto,Uruguay,1,0,False,,,,,,"oak,black_fruit,earth,red_fruit,spices,non_oak,microbio,floral,citrus_fruit,dried_fruit,vegetal,tree_fruit,tropical_fruit",9638,4.3
4673456,Lote Especial Malbec,Argentina,1,0,False,2.820355,,3.9114628,2.1815853,2.926836,"oak,black_fruit,earth,red_fruit,floral,spices,non_oak,microbio,tree_fruit,citrus_fruit,vegetal",1447,4.3
1190334,20 Years Old Tawny Port,Portugal,24,1,False,,,,,,"oak,non_oak,dried_fruit,citrus_fruit,earth,black_fruit,red_fruit,spices,microbio,tree_fruit,vegetal",949,4.3
3726,Geyserville,United States,1,0,False,3.862827,,4.744404,1.8257133,3.5613086,"black_fruit,oak,red_fruit,earth,spices,dried_fruit,floral,non_oak,microbio,tree_fruit,citrus_fruit,vegetal,tropical_fruit",13470,4.2
1151307,Yarden Syrah,יִשְׂרָאֵל,1,0,False,3.0181932,,4.3889346,1.9364827,3.1668005,"oak,black_fruit,red_fruit,spices,earth,dried_fruit,microbio,floral,citrus_fruit,non_oak,vegetal,tree_fruit,tropical_fruit",3848,4.2
2923,Meursault,France,2,0,False,3.2343407,,3.839555,1.6095552,,"oak,tree_fruit,citrus_fruit,earth,microbio,non_oak,tropical_fruit,vegetal,spices,floral,dried_fruit,red_fruit,black_fruit",5001,4.2
